cdf
0.0
0.0
0.5517751479289941
0.5677966101694916
0.5706447187928669
0.6619039114127523
0.6619039114127523
0.6619039114127523
0.6619039114127523
0.6619039114127523
0.6619039114127523
0.6619039114127523
0.6619039114127523
0.6619039114127523
0.6619039114127523
0.6619039114127523
0.6619039114127523
0.727901614142967
0.727901614142967
