cdf
0.18272425249169436
0.18272425249169436
0.18272425249169436
0.18272425249169436
0.20224719101123595
0.20224719101123595
0.20224719101123595
0.20224719101123595
0.20224719101123595
0.20224719101123595
0.20224719101123595
0.20224719101123595
0.20224719101123595
0.20224719101123595
0.20224719101123595
0.20224719101123595
0.20224719101123595
0.20224719101123595
0.20224719101123595
0.23140495867768596
0.23140495867768596
0.2372093023255814
0.2372093023255814
0.2372093023255814
0.33755274261603374
0.33755274261603374
0.33755274261603374
0.33755274261603374
0.5227272727272727
0.5227272727272727
